date,location,new_cases,new_deaths,total_cases,total_deaths
2020-06-19,Sierra Leone,23,0,1272,51,187.0,1.0,358.0,4.0
2020-06-19,Singapore,257,0,41473,26,2086.0,1.0,4551.0,2.0
2020-06-19,Sint Maarten (Dutch part),0,0,77,15,0.0,0.0,0.0,0.0
2020-06-19,Slovakia,1,0,1562,28,21.0,0.0,36.0,0.0
2020-06-19,Slovenia,8,0,1511,109,23.0,0.0,32.0,1.0
2020-06-19,Somalia,23,0,2719,88,206.0,3.0,515.0,9.0
2020-06-19,South Africa,3478,63,83890,1737,25322.0,448.0,43098.0,889.0
2020-06-19,South Korea,49,0,12306,280,303.0,3.0,638.0,7.0
2020-06-19,South Sudan,6,0,1813,31,209.0,12.0,496.0,17.0
2020-06-19,Spain,307,1179,245575,28315,2366.0,1179.0,4597.0,1181.0
2020-06-19,Sri Lanka,23,0,1947,11,70.0,0.0,150.0,0.0
2020-06-19,Sudan,0,0,8020,487,1290.0,74.0,2521.0,173.0
2020-06-19,Suriname,16,1,277,7,109.0,5.0,195.0,6.0
2020-06-19,Eswatini,23,0,586,4,137.0,1.0,286.0,1.0
2020-06-19,Sweden,1481,12,56043,5053,7755.0,239.0,14160.0,491.0
2020-06-19,Switzerland,17,0,31117,1677,156.0,3.0,287.0,18.0
2020-06-19,Syria,9,0,187,7,23.0,1.0,63.0,1.0
2020-06-19,Taiwan,1,0,446,7,3.0,0.0,3.0,0.0
2020-06-19,Tajikistan,58,0,5279,51,445.0,2.0,990.0,3.0
2020-06-19,Tanzania,0,0,509,21,0.0,0.0,0.0,0.0
2020-06-19,Thailand,0,0,3141,58,16.0,0.0,39.0,0.0
2020-06-19,Timor-Leste,0,0,24,0,0.0,0.0,0.0,0.0
2020-06-19,Togo,3,0,547,13,23.0,0.0,82.0,0.0
2020-06-19,Trinidad and Tobago,0,0,123,8,6.0,0.0,6.0,0.0
2020-06-19,Tunisia,4,0,1132,50,45.0,1.0,45.0,1.0
2020-06-19,Turkey,1304,21,184031,4882,10008.0,119.0,16621.0,252.0
2020-06-19,Turks and Caicos Islands,0,0,12,1,0.0,0.0,0.0,0.0
2020-06-19,Uganda,9,0,741,0,62.0,0.0,219.0,0.0
2020-06-19,Ukraine,829,23,34063,966,4993.0,112.0,8099.0,204.0
2020-06-19,United Arab Emirates,388,3,43752,298,2766.0,12.0,6734.0,25.0
2020-06-19,United Kingdom,1218,135,300469,42288,9060.0,1009.0,18808.0,2384.0
